162
0.000000 0.000000 -1.000000 
0.723607 0.525731 -0.447214 
-0.276393 0.850651 -0.447214 
-0.894427 0.000000 -0.447214 
-0.276393 -0.850651 -0.447214 
0.723607 -0.525731 -0.447214 
0.894427 0.000000 0.447214 
0.276393 0.850651 0.447214 
-0.723607 0.525731 0.447214 
-0.723607 -0.525731 0.447214 
0.276393 -0.850651 0.447214 
0.000000 0.000000 1.000000 
-0.162460 0.500000 -0.850651 
0.262866 0.809017 -0.525731 
0.425325 0.309017 -0.850651 
-0.525731 0.000000 -0.850651 
-0.688191 0.500000 -0.525731 
-0.162460 -0.500000 -0.850651 
-0.688191 -0.500000 -0.525731 
0.425325 -0.309017 -0.850651 
0.262866 -0.809017 -0.525731 
0.850651 -0.000000 -0.525731 
0.000000 1.000000 0.000000 
0.587785 0.809017 0.000000 
-0.951057 0.309017 0.000000 
-0.587785 0.809017 0.000000 
-0.587785 -0.809017 0.000000 
-0.951057 -0.309017 0.000000 
0.587785 -0.809017 0.000000 
-0.000000 -1.000000 0.000000 
0.951057 0.309017 0.000000 
0.951057 -0.309017 0.000000 
0.688191 0.500000 0.525731 
-0.262866 0.809017 0.525731 
-0.850651 0.000000 0.525731 
-0.262866 -0.809017 0.525731 
0.688191 -0.500000 0.525731 
0.162460 0.500000 0.850651 
0.525731 0.000000 0.850651 
-0.425325 0.309017 0.850651 
-0.425325 -0.309017 0.850651 
0.162460 -0.500000 0.850651 
-0.084444 0.259892 -0.961938 
0.138197 0.425325 -0.894427 
0.221077 0.160622 -0.961938 
-0.228109 0.702046 -0.674609 
-0.007031 0.862668 -0.505721 
0.052786 0.688191 -0.723607 
0.361803 0.587785 -0.723607 
0.512752 0.693780 -0.505721 
0.597196 0.433889 -0.674609 
-0.273267 0.000000 -0.961938 
-0.361803 0.262866 -0.894427 
-0.738175 0.000000 -0.674609 
-0.822619 0.259892 -0.505721 
-0.638197 0.262866 -0.723607 
-0.447214 0.525731 -0.723607 
-0.501375 0.702046 -0.505721 
-0.084444 -0.259892 -0.961938 
-0.361803 -0.262866 -0.894427 
-0.228109 -0.702046 -0.674609 
-0.501375 -0.702046 -0.505721 
-0.447214 -0.525731 -0.723607 
-0.638197 -0.262866 -0.723607 
-0.822619 -0.259892 -0.505721 
